CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0062,0.6521739130434783,1,0.5541711290477062,0.375,0,0.5833333333333334,0
CUST0063,0.2391304347826087,0,0.48669557418871734,0.875,0,0.5,0
CUST0064,0.2391304347826087,1,0.6559743663418924,0.0,1,0.5833333333333334,0
CUST0065,0.6521739130434783,1,0.48669557418871734,0.5,0,0.25,0
CUST0066,1.0,0,0.48669557418871734,1.0,0,0.4166666666666667,0
CUST0067,0.7608695652173914,0,0.48669557418871734,0.0,0,0.25,0
CUST0068,0.0,1,0.6559743663418924,0.375,0,0.4166666666666667,0
CUST0069,0.0,0,0.3514571306672239,0.625,0,0.3333333333333333,0
CUST0070,0.13043478260869565,0,0.48669557418871734,0.875,0,0.75,0
CUST0071,0.8913043478260869,1,0.884552760581285,0.25,0,0.0,0
CUST0072,0.0,1,0.6559743663418924,0.5,1,1.0,0
CUST0073,0.5434782608695652,0,0.884552760581285,0.75,0,0.3333333333333333,0
CUST0074,0.3695652173913043,0,0.11512072373290146,0.5,1,0.25,1
CUST0075,0.4782608695652174,0,0.3514571306672239,0.75,0,0.0,0
CUST0076,0.8913043478260869,0,0.23583574954940836,0.875,0,0.5,0
CUST0077,0.6521739130434783,1,0.6559743663418924,0.875,0,0.75,0
CUST0078,0.13043478260869565,1,0.7718830812632239,1.0,1,0.5833333333333334,0
CUST0079,0.6521739130434783,1,0.0,0.625,0,1.0,0
CUST0080,0.2391304347826087,0,0.3514571306672239,0.5,1,0.75,0
CUST0081,0.5434782608695652,0,0.7718830812632239,0.125,0,0.5,0
CUST0082,1.0,0,0.11512072373290146,0.25,0,0.9166666666666666,0
CUST0083,0.2391304347826087,1,0.23583574954940836,0.375,1,0.25,0
CUST0084,0.0,1,0.884552760581285,0.375,0,0.4166666666666667,0
CUST0085,0.2391304347826087,1,0.11512072373290146,0.875,0,0.3333333333333333,0
CUST0086,0.3695652173913043,0,0.11512072373290146,0.0,1,0.5,1
CUST0087,0.7608695652173914,0,0.6559743663418924,0.5,0,0.3333333333333333,0
CUST0088,0.3695652173913043,1,0.0,0.5,0,0.0,0
CUST0089,0.2391304347826087,0,0.11512072373290146,0.0,1,0.25,1
CUST0090,0.8913043478260869,1,0.48669557418871734,0.25,0,0.5833333333333334,0
CUST0091,0.3695652173913043,0,0.48669557418871734,0.5,1,0.4166666666666667,0
CUST0092,0.8913043478260869,1,0.5541711290477062,0.625,0,0.25,0
CUST0093,0.4782608695652174,0,0.11512072373290146,1.0,1,0.5,0
CUST0094,0.4782608695652174,1,0.48669557418871734,1.0,0,0.9166666666666666,0
CUST0095,0.4782608695652174,0,0.0,1.0,1,0.5833333333333334,0
CUST0096,0.8913043478260869,1,0.3514571306672239,0.0,0,0.9166666666666666,0
CUST0097,0.7608695652173914,1,0.3514571306672239,1.0,0,0.3333333333333333,0
CUST0098,0.5434782608695652,1,0.11512072373290146,0.875,0,0.3333333333333333,0
CUST0099,0.2391304347826087,1,0.23583574954940836,0.125,0,0.0,0
CUST0100,0.8913043478260869,1,0.7718830812632239,0.0,1,0.0,0
CUST0101,0.0,0,0.884552760581285,0.0,1,0.4166666666666667,0
CUST0102,0.4782608695652174,1,0.3514571306672239,0.625,0,0.3333333333333333,0
CUST0103,0.13043478260869565,0,0.6559743663418924,1.0,1,0.0,0
CUST0104,0.13043478260869565,0,0.48669557418871734,0.75,0,0.4166666666666667,0
CUST0105,0.4782608695652174,0,1.0,0.5,0,0.0,0
CUST0106,0.0,1,0.5541711290477062,0.125,0,0.0,0
CUST0107,0.8913043478260869,1,0.48669557418871734,0.0,0,0.5833333333333334,0
CUST0108,0.13043478260869565,0,0.0,0.125,0,0.4166666666666667,1
CUST0109,0.4782608695652174,0,0.5541711290477062,0.0,1,0.0,0
CUST0110,0.13043478260869565,1,0.5541711290477062,0.25,0,0.5833333333333334,0
CUST0111,1.0,1,0.48669557418871734,0.625,0,0.5833333333333334,0
CUST0112,0.2391304347826087,1,0.884552760581285,0.875,0,0.0,0
CUST0113,0.13043478260869565,0,0.6559743663418924,0.25,1,0.4166666666666667,0
CUST0114,0.6521739130434783,1,0.3514571306672239,1.0,0,0.9166666666666666,0
CUST0115,0.6521739130434783,1,0.11512072373290146,0.5,0,0.0,0
CUST0116,0.6521739130434783,0,1.0,0.75,0,0.5833333333333334,0
CUST0117,0.0,1,0.0,0.875,1,0.0,0
CUST0118,0.8913043478260869,1,0.23583574954940836,0.25,0,0.75,0
CUST0119,0.7608695652173914,0,0.7718830812632239,0.125,1,0.0,0
CUST0120,0.7608695652173914,0,0.48669557418871734,0.125,0,0.0,0
CUST0121,0.5434782608695652,1,0.23583574954940836,0.5,1,0.9166666666666666,0
CUST0122,0.13043478260869565,1,0.7718830812632239,0.0,0,0.0,0
CUST0123,0.13043478260869565,1,0.884552760581285,0.125,0,0.9166666666666666,0
CUST0124,0.13043478260869565,1,0.0,1.0,0,0.75,0
CUST0125,0.13043478260869565,0,0.5541711290477062,0.75,0,0.75,0
CUST0126,0.6521739130434783,1,0.3514571306672239,0.625,0,0.4166666666666667,0
CUST0127,0.6521739130434783,1,1.0,1.0,1,1.0,0
CUST0128,1.0,1,0.884552760581285,0.75,1,1.0,0
CUST0129,0.3695652173913043,0,0.48669557418871734,0.5,1,0.0,0
CUST0130,0.4782608695652174,0,0.7718830812632239,1.0,0,0.75,0
CUST0131,0.7608695652173914,0,0.0,0.625,0,0.9166666666666666,0
CUST0132,0.6521739130434783,1,0.3514571306672239,0.625,0,0.25,0
CUST0133,0.4782608695652174,0,0.7718830812632239,0.375,0,0.3333333333333333,0
CUST0134,0.7608695652173914,0,0.11512072373290146,0.0,1,1.0,1
CUST0135,0.3695652173913043,1,0.3514571306672239,0.5,0,0.5833333333333334,0
CUST0136,0.5434782608695652,1,0.0,1.0,1,0.9166666666666666,0
CUST0137,0.6521739130434783,1,0.6559743663418924,0.875,0,0.75,0
CUST0138,0.0,1,0.5541711290477062,0.5,1,0.0,0
CUST0139,0.4782608695652174,1,0.48669557418871734,0.375,0,0.4166666666666667,0
CUST0140,0.7608695652173914,1,0.6559743663418924,1.0,1,0.5833333333333334,0
CUST0141,0.8913043478260869,1,0.0,0.25,0,0.9166666666666666,0
CUST0142,0.2391304347826087,0,0.48669557418871734,0.25,0,0.0,0
CUST0143,0.0,1,0.48669557418871734,0.0,1,0.75,0
CUST0144,0.0,0,0.7718830812632239,1.0,0,0.75,0
CUST0145,0.0,0,0.23583574954940836,0.625,0,0.5,0
CUST0146,0.4782608695652174,0,1.0,0.125,0,0.9166666666666666,0
CUST0147,0.2391304347826087,0,0.884552760581285,0.875,0,0.3333333333333333,0
CUST0148,0.7608695652173914,1,0.23583574954940836,1.0,0,0.0,0
CUST0149,0.4782608695652174,0,1.0,1.0,0,0.5833333333333334,0
CUST0150,0.13043478260869565,1,0.48669557418871734,0.125,0,0.75,0
CUST0151,0.2391304347826087,1,0.3514571306672239,0.125,0,0.25,0
CUST0152,0.2391304347826087,0,0.48669557418871734,0.75,0,0.5,0
CUST0153,0.4782608695652174,1,0.11512072373290146,0.375,0,0.75,0
CUST0154,0.8913043478260869,1,0.11512072373290146,0.0,1,0.25,1
CUST0155,0.2391304347826087,0,0.23583574954940836,0.875,1,0.9166666666666666,0
CUST0156,1.0,0,0.23583574954940836,0.125,0,1.0,0
CUST0157,0.6521739130434783,0,0.11512072373290146,0.25,0,0.5833333333333334,0
CUST0158,0.7608695652173914,1,0.48669557418871734,0.5,0,0.25,0
CUST0159,1.0,0,0.11512072373290146,0.25,1,0.9166666666666666,0
CUST0160,1.0,1,0.48669557418871734,0.75,0,0.0,0
CUST0161,0.6521739130434783,0,0.0,0.75,0,0.0,0
CUST0162,0.4782608695652174,0,0.0,0.125,0,0.25,1
CUST0163,0.5434782608695652,0,0.7718830812632239,0.75,0,0.5,0
CUST0164,0.7608695652173914,0,0.6559743663418924,0.625,0,0.5833333333333334,0
CUST0165,0.3695652173913043,1,0.48669557418871734,1.0,0,0.75,0
CUST0166,0.7608695652173914,0,0.48669557418871734,1.0,0,0.4166666666666667,0
CUST0167,0.8913043478260869,0,0.11512072373290146,0.125,0,0.25,1
CUST0168,0.2391304347826087,1,1.0,0.75,0,0.75,0
CUST0169,0.8913043478260869,0,0.3514571306672239,0.5,1,0.75,0
CUST0170,0.5434782608695652,1,0.3514571306672239,0.625,0,0.4166666666666667,0
CUST0171,0.6521739130434783,0,0.7718830812632239,0.0,0,0.0,0
CUST0172,0.2391304347826087,0,0.48669557418871734,0.75,0,0.3333333333333333,0
CUST0173,0.6521739130434783,0,0.7718830812632239,0.625,0,0.0,0
CUST0174,0.13043478260869565,1,0.3514571306672239,0.375,0,0.9166666666666666,0
CUST0175,1.0,0,1.0,0.0,0,0.5833333333333334,0
CUST0176,0.3695652173913043,0,0.11512072373290146,1.0,1,0.3333333333333333,0
CUST0177,0.5434782608695652,0,0.7718830812632239,0.375,0,0.5,0
CUST0178,0.0,1,0.884552760581285,0.125,0,0.0,0
CUST0179,0.8913043478260869,1,0.23583574954940836,0.875,0,0.0,0
CUST0180,0.8913043478260869,0,0.23583574954940836,0.125,0,0.0,0
CUST0181,0.0,1,0.48669557418871734,0.5,1,0.5833333333333334,0
CUST0182,0.5434782608695652,0,0.5541711290477062,0.625,0,0.0,0
CUST0183,0.5434782608695652,0,0.6559743663418924,0.875,0,0.5,0
CUST0184,0.8913043478260869,0,0.884552760581285,0.0,1,0.25,0
CUST0185,0.8913043478260869,0,0.5541711290477062,0.0,1,0.25,0
CUST0186,0.3695652173913043,0,0.23583574954940836,0.375,0,0.4166666666666667,0
CUST0187,0.5434782608695652,1,0.23583574954940836,0.5,0,0.5833333333333334,0
CUST0188,0.13043478260869565,1,0.48669557418871734,1.0,0,0.25,0
CUST0189,0.4782608695652174,1,0.6559743663418924,0.75,0,0.5,0
CUST0190,0.4782608695652174,1,0.48669557418871734,0.75,1,1.0,0
CUST0191,0.7608695652173914,0,0.11512072373290146,0.875,0,0.5833333333333334,0
CUST0192,0.6521739130434783,0,1.0,0.5,0,0.25,0
CUST0193,0.0,0,0.5541711290477062,0.5,0,0.4166666666666667,0
CUST0194,0.5434782608695652,0,0.884552760581285,0.0,0,0.25,0
CUST0195,1.0,0,0.48669557418871734,1.0,0,1.0,0
CUST0196,0.2391304347826087,0,0.7718830812632239,0.625,1,0.5,0
CUST0197,0.7608695652173914,0,0.23583574954940836,1.0,0,0.0,0
CUST0198,0.0,0,0.23583574954940836,0.25,0,0.5833333333333334,0
CUST0199,0.7608695652173914,1,0.3514571306672239,0.5,1,0.0,0
CUST0200,0.0,1,0.884552760581285,0.125,0,0.5833333333333334,0
CUST0201,0.13043478260869565,1,0.5541711290477062,0.5,1,0.5833333333333334,0
CUST0202,0.5434782608695652,0,0.11512072373290146,0.875,0,0.4166666666666667,0
CUST0203,0.13043478260869565,0,0.48669557418871734,0.125,0,0.25,0
CUST0204,0.7608695652173914,1,0.5541711290477062,0.875,0,0.75,0
CUST0205,0.6521739130434783,1,1.0,0.5,1,0.4166666666666667,0
CUST0206,0.8913043478260869,0,0.3514571306672239,0.0,0,0.3333333333333333,0
CUST0207,0.8913043478260869,1,1.0,0.5,0,0.0,0
CUST0208,0.8913043478260869,1,0.6559743663418924,0.0,1,1.0,0
CUST0209,0.4782608695652174,0,0.5541711290477062,0.75,0,0.75,0
CUST0210,0.2391304347826087,1,0.884552760581285,0.875,0,0.25,0
CUST0211,0.6521739130434783,1,0.48669557418871734,0.25,0,0.75,0
CUST0212,0.6521739130434783,0,0.3514571306672239,0.25,0,1.0,0
CUST0213,0.4782608695652174,0,0.3514571306672239,0.75,0,0.0,0
CUST0214,0.7608695652173914,0,0.23583574954940836,0.375,0,0.4166666666666667,0
CUST0215,1.0,1,0.11512072373290146,0.25,1,0.3333333333333333,0
CUST0216,1.0,1,0.48669557418871734,0.875,1,0.0,0
CUST0217,1.0,1,0.5541711290477062,0.25,0,0.5833333333333334,0
CUST0218,0.4782608695652174,0,0.0,0.5,1,0.75,0
CUST0219,0.13043478260869565,0,1.0,0.125,0,0.0,0
CUST0220,0.7608695652173914,1,1.0,0.0,0,0.9166666666666666,0
CUST0221,0.0,0,0.5541711290477062,0.625,0,0.3333333333333333,0
CUST0222,0.0,1,0.7718830812632239,0.875,0,0.5833333333333334,0
CUST0223,1.0,1,0.11512072373290146,0.0,1,0.5,1
CUST0224,0.4782608695652174,1,0.3514571306672239,1.0,0,0.75,0
CUST0225,1.0,1,1.0,0.5,0,0.5833333333333334,0
CUST0226,0.2391304347826087,0,0.7718830812632239,0.25,0,0.0,0
CUST0227,1.0,0,0.23583574954940836,0.375,0,1.0,0
CUST0228,0.0,1,0.23583574954940836,0.0,0,0.4166666666666667,0
CUST0229,0.0,0,0.6559743663418924,1.0,0,0.5,0
CUST0230,0.5434782608695652,1,0.23583574954940836,0.25,0,0.75,0
CUST0231,0.3695652173913043,0,0.23583574954940836,0.375,1,0.4166666666666667,0
CUST0232,0.7608695652173914,0,0.48669557418871734,0.0,0,0.75,0
CUST0233,0.6521739130434783,1,0.11512072373290146,0.375,0,0.4166666666666667,0
CUST0234,0.6521739130434783,0,0.884552760581285,0.5,0,1.0,0
CUST0235,0.0,1,0.7718830812632239,0.5,1,0.4166666666666667,0
CUST0236,0.3695652173913043,1,0.5541711290477062,0.5,0,0.75,0
CUST0237,0.0,1,0.11512072373290146,0.75,1,0.0,0
CUST0238,0.8913043478260869,0,0.48669557418871734,0.875,1,1.0,0
CUST0239,0.4782608695652174,0,0.11512072373290146,0.375,1,0.75,0
CUST0240,0.6521739130434783,1,0.3514571306672239,0.75,1,0.5833333333333334,0
CUST0241,0.0,0,0.6559743663418924,0.375,1,0.0,0
CUST0242,0.6521739130434783,0,0.884552760581285,0.25,0,0.4166666666666667,0
CUST0243,0.0,0,0.884552760581285,0.625,1,0.75,0
CUST0244,0.13043478260869565,0,0.3514571306672239,0.375,0,0.5,0
CUST0245,0.2391304347826087,0,0.48669557418871734,0.25,1,0.3333333333333333,0
CUST0246,0.7608695652173914,1,0.23583574954940836,1.0,0,0.4166666666666667,0
CUST0247,0.4782608695652174,1,0.23583574954940836,0.5,0,0.3333333333333333,0
CUST0248,0.0,0,0.0,0.75,0,0.5833333333333334,0
CUST0249,1.0,1,0.23583574954940836,0.625,0,0.5833333333333334,0
CUST0250,0.6521739130434783,0,0.6559743663418924,0.5,0,0.0,0
CUST0251,0.0,0,0.11512072373290146,0.75,0,0.0,0
CUST0252,0.4782608695652174,1,0.884552760581285,0.625,1,0.0,0
CUST0253,0.13043478260869565,1,0.7718830812632239,0.125,0,0.3333333333333333,0
CUST0254,1.0,1,0.3514571306672239,0.25,0,0.5833333333333334,0
CUST0255,0.2391304347826087,0,1.0,0.125,1,0.5833333333333334,0
CUST0256,0.4782608695652174,1,0.884552760581285,0.25,0,0.3333333333333333,0
CUST0257,0.13043478260869565,1,0.0,0.0,0,0.5833333333333334,1
CUST0258,0.0,1,0.11512072373290146,0.875,0,0.75,0
CUST0259,0.2391304347826087,1,0.5541711290477062,0.625,1,0.0,0
CUST0260,0.5434782608695652,1,0.11512072373290146,0.125,0,0.25,1
CUST0261,0.0,1,1.0,0.875,0,0.5833333333333334,0
CUST0262,0.3695652173913043,0,0.23583574954940836,0.625,0,0.5,0
CUST0263,0.6521739130434783,1,0.6559743663418924,0.75,0,0.75,0
CUST0264,0.3695652173913043,1,0.7718830812632239,0.0,0,0.25,0
CUST0265,0.4782608695652174,1,0.23583574954940836,0.75,1,0.75,0
CUST0266,0.0,1,0.6559743663418924,0.25,1,0.75,0
CUST0267,0.3695652173913043,0,0.6559743663418924,0.875,0,0.75,0
CUST0268,0.3695652173913043,0,0.48669557418871734,0.625,0,0.3333333333333333,0
CUST0269,0.5434782608695652,1,0.6559743663418924,0.375,1,0.0,0
CUST0270,0.13043478260869565,0,0.0,0.875,0,0.0,0
CUST0271,1.0,1,0.6559743663418924,1.0,0,0.0,0
CUST0272,0.7608695652173914,1,0.48669557418871734,0.125,0,0.3333333333333333,0
CUST0273,0.4782608695652174,0,0.48669557418871734,0.625,0,0.9166666666666666,0
CUST0274,0.7608695652173914,0,0.11512072373290146,0.5,1,0.5833333333333334,0
CUST0275,0.7608695652173914,0,0.7718830812632239,0.5,0,1.0,0
CUST0276,0.3695652173913043,1,0.48669557418871734,0.25,0,0.5833333333333334,0
CUST0277,0.7608695652173914,0,0.11512072373290146,0.875,0,0.4166666666666667,0
CUST0278,0.0,1,0.11512072373290146,0.875,1,0.5833333333333334,0
CUST0279,0.13043478260869565,1,0.0,0.5,0,0.5,0
CUST0280,0.5434782608695652,0,0.23583574954940836,0.875,0,0.0,0
CUST0281,0.4782608695652174,1,0.6559743663418924,0.875,0,0.0,0
CUST0282,1.0,0,0.48669557418871734,0.25,0,0.0,0
CUST0283,0.3695652173913043,0,0.48669557418871734,0.125,0,0.0,0
CUST0284,0.5434782608695652,1,0.23583574954940836,1.0,0,0.3333333333333333,0
CUST0285,0.5434782608695652,0,0.0,0.125,0,0.25,1
CUST0286,0.8913043478260869,0,0.23583574954940836,1.0,0,0.5,0
CUST0287,0.6521739130434783,1,0.5541711290477062,0.375,1,0.75,0
CUST0288,0.13043478260869565,0,0.7718830812632239,0.125,0,0.4166666666666667,0
CUST0289,0.2391304347826087,0,0.5541711290477062,0.0,0,0.0,0
CUST0290,0.4782608695652174,1,0.6559743663418924,0.375,0,0.0,0
CUST0291,0.8913043478260869,0,0.23583574954940836,1.0,0,0.4166666666666667,0
CUST0292,1.0,0,0.7718830812632239,1.0,0,0.5833333333333334,0
CUST0293,1.0,1,0.884552760581285,0.375,1,0.9166666666666666,0
CUST0294,0.0,0,0.23583574954940836,1.0,1,1.0,0
CUST0295,0.4782608695652174,1,0.5541711290477062,0.625,0,0.0,0
CUST0296,1.0,0,0.6559743663418924,0.0,0,0.75,0
CUST0297,0.13043478260869565,0,0.3514571306672239,0.625,0,0.3333333333333333,0
CUST0298,0.0,1,0.884552760581285,1.0,0,0.5,0
CUST0299,0.4782608695652174,1,0.3514571306672239,0.125,0,0.75,0
CUST0300,0.6521739130434783,0,0.884552760581285,0.625,0,1.0,0
CUST0301,0.13043478260869565,1,0.48669557418871734,0.125,1,0.0,0
CUST0302,0.7608695652173914,0,0.0,0.375,0,0.3333333333333333,0
CUST0303,0.6521739130434783,1,0.0,0.875,0,0.25,0
CUST0304,0.3695652173913043,0,0.48669557418871734,0.75,1,1.0,0
CUST0305,1.0,0,1.0,1.0,0,0.3333333333333333,0
CUST0306,0.2391304347826087,0,0.48669557418871734,0.75,0,0.3333333333333333,0
CUST0307,0.4782608695652174,1,0.3514571306672239,0.0,0,0.5833333333333334,0
CUST0308,0.3695652173913043,0,0.11512072373290146,0.125,0,0.25,1
CUST0309,0.4782608695652174,0,0.11512072373290146,0.625,1,0.9166666666666666,0
CUST0310,0.6521739130434783,1,0.6559743663418924,0.75,1,0.0,0
CUST0311,0.4782608695652174,1,0.11512072373290146,0.25,1,0.5833333333333334,0
CUST0312,1.0,1,1.0,1.0,1,0.0,0
CUST0313,0.13043478260869565,0,0.7718830812632239,0.75,0,0.25,0
CUST0314,1.0,0,0.3514571306672239,0.625,1,0.0,0
CUST0315,0.13043478260869565,1,0.23583574954940836,0.625,1,0.0,0
CUST0316,0.6521739130434783,0,0.23583574954940836,0.0,0,0.0,0
CUST0317,0.7608695652173914,1,0.3514571306672239,0.5,0,0.5833333333333334,0
CUST0318,0.7608695652173914,1,0.5541711290477062,0.25,0,0.25,0
CUST0319,0.3695652173913043,0,1.0,0.5,0,0.5833333333333334,0
CUST0320,0.6521739130434783,0,0.5541711290477062,0.25,0,0.0,0
CUST0321,0.8913043478260869,0,0.5541711290477062,0.5,1,0.4166666666666667,0
CUST0322,0.4782608695652174,1,0.48669557418871734,0.75,1,1.0,0
CUST0323,0.6521739130434783,0,0.11512072373290146,0.25,0,0.25,0
CUST0324,0.4782608695652174,1,0.23583574954940836,0.125,0,0.0,0
CUST0325,0.5434782608695652,1,0.5541711290477062,0.625,1,0.0,0
CUST0326,0.3695652173913043,1,0.48669557418871734,0.875,0,1.0,0
CUST0327,0.8913043478260869,0,0.884552760581285,0.375,0,0.75,0
CUST0328,0.3695652173913043,0,0.6559743663418924,1.0,1,0.75,0
CUST0329,0.0,1,0.48669557418871734,0.75,1,0.4166666666666667,0
CUST0330,0.6521739130434783,0,0.6559743663418924,0.75,1,0.5833333333333334,0
CUST0331,0.2391304347826087,0,0.48669557418871734,0.75,0,0.4166666666666667,0
CUST0332,0.7608695652173914,1,0.884552760581285,0.25,0,0.25,0
CUST0333,0.6521739130434783,0,0.48669557418871734,0.625,1,0.5833333333333334,0
CUST0334,0.6521739130434783,0,0.884552760581285,0.5,0,0.3333333333333333,0
CUST0335,0.0,1,0.0,0.0,1,0.25,1
CUST0336,0.6521739130434783,1,0.7718830812632239,0.25,0,1.0,0
CUST0337,0.2391304347826087,0,0.7718830812632239,0.0,0,0.75,0
CUST0338,0.3695652173913043,0,0.23583574954940836,0.375,0,0.5,0
CUST0339,1.0,0,0.3514571306672239,0.25,0,0.25,0
CUST0340,0.3695652173913043,1,0.48669557418871734,0.375,1,0.5,0
CUST0341,0.13043478260869565,0,0.884552760581285,1.0,0,1.0,0
CUST0342,0.13043478260869565,1,0.0,0.25,1,0.9166666666666666,0
CUST0343,0.0,1,0.6559743663418924,0.625,1,0.4166666666666667,0
CUST0344,0.2391304347826087,0,0.6559743663418924,0.625,0,0.3333333333333333,0
CUST0345,0.6521739130434783,1,0.3514571306672239,0.75,1,1.0,0
CUST0346,1.0,1,1.0,1.0,0,0.9166666666666666,0
CUST0347,0.4782608695652174,1,0.23583574954940836,0.75,1,0.0,0
CUST0348,1.0,1,0.0,0.0,0,0.25,1
CUST0349,0.3695652173913043,1,0.0,0.5,0,0.0,0
CUST0350,0.3695652173913043,0,0.6559743663418924,0.5,0,0.0,0
CUST0351,0.8913043478260869,1,0.11512072373290146,1.0,0,0.5833333333333334,0
CUST0352,0.5434782608695652,0,0.23583574954940836,0.5,1,0.5833333333333334,0
CUST0353,0.7608695652173914,0,1.0,0.5,0,1.0,0
CUST0354,0.7608695652173914,0,0.884552760581285,0.125,0,0.75,0
CUST0355,0.8913043478260869,1,0.6559743663418924,0.25,0,0.75,0
CUST0356,1.0,0,0.884552760581285,1.0,1,0.0,0
CUST0357,0.13043478260869565,0,0.6559743663418924,0.75,0,0.9166666666666666,0
CUST0358,0.4782608695652174,0,0.0,0.0,0,0.25,1
CUST0359,0.5434782608695652,0,0.11512072373290146,0.25,0,0.0,0
CUST0360,0.4782608695652174,0,0.884552760581285,0.5,0,0.75,0
CUST0361,0.4782608695652174,1,0.0,0.0,1,0.25,1
CUST0362,0.5434782608695652,0,1.0,0.5,1,0.3333333333333333,0
CUST0363,0.6521739130434783,0,0.5541711290477062,0.875,1,0.0,0
CUST0364,0.5434782608695652,0,0.11512072373290146,0.5,0,0.9166666666666666,0
