CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0201,27.0,1,94910.5,5.0,1,9.0,0
CUST0202,46.0,0,44486.0,8.0,0,7.0,0
CUST0203,27.0,0,87161.0,2.0,0,5.0,0
CUST0204,56.0,1,94910.5,8.0,0,11.0,0
CUST0205,51.0,1,146113.5,5.0,1,7.0,0
CUST0206,62.0,0,71629.0,1.0,0,6.0,0
CUST0207,62.0,1,146113.5,5.0,0,2.0,0
CUST0208,62.0,1,106602.5,1.0,1,14.0,0
CUST0209,43.0,0,94910.5,7.0,0,11.0,0
CUST0210,32.0,1,132854.5,8.0,0,5.0,0
CUST0211,51.0,1,87161.0,3.0,0,11.0,0
CUST0212,51.0,0,71629.0,3.0,0,14.0,0
CUST0213,43.0,0,71629.0,7.0,0,2.0,0
CUST0214,56.0,0,58350.0,4.0,0,7.0,0
CUST0215,67.0,1,44486.0,3.0,1,6.0,0
CUST0216,67.0,1,87161.0,8.0,1,2.0,0
CUST0217,67.0,1,94910.5,3.0,0,9.0,0
CUST0218,43.0,0,31264.5,5.0,1,11.0,0
CUST0219,27.0,0,146113.5,2.0,0,2.0,0
CUST0220,56.0,1,146113.5,1.0,0,13.0,0
CUST0221,21.0,0,94910.5,6.0,0,6.0,0
CUST0222,21.0,1,119914.5,8.0,0,9.0,0
CUST0223,67.0,1,44486.0,1.0,1,8.0,1
CUST0224,43.0,1,71629.0,9.0,0,11.0,0
CUST0225,67.0,1,146113.5,5.0,0,9.0,0
CUST0226,32.0,0,119914.5,3.0,0,2.0,0
CUST0227,67.0,0,58350.0,4.0,0,14.0,0
CUST0228,21.0,1,58350.0,1.0,0,7.0,0
CUST0229,21.0,0,106602.5,9.0,0,8.0,0
CUST0230,46.0,1,58350.0,3.0,0,11.0,0
CUST0231,38.0,0,58350.0,4.0,1,7.0,0
CUST0232,56.0,0,87161.0,1.0,0,11.0,0
CUST0233,51.0,1,44486.0,4.0,0,7.0,0
CUST0234,51.0,0,132854.5,5.0,0,14.0,0
CUST0235,21.0,1,119914.5,5.0,1,7.0,0
CUST0236,38.0,1,94910.5,5.0,0,11.0,0
CUST0237,21.0,1,44486.0,7.0,1,2.0,0
CUST0238,62.0,0,87161.0,8.0,1,14.0,0
CUST0239,43.0,0,44486.0,4.0,1,11.0,0
CUST0240,51.0,1,71629.0,7.0,1,9.0,0
CUST0241,21.0,0,106602.5,4.0,1,2.0,0
CUST0242,51.0,0,132854.5,3.0,0,7.0,0
CUST0243,21.0,0,132854.5,6.0,1,11.0,0
CUST0244,27.0,0,71629.0,4.0,0,8.0,0
CUST0245,32.0,0,87161.0,3.0,1,6.0,0
CUST0246,56.0,1,58350.0,9.0,0,7.0,0
CUST0247,43.0,1,58350.0,5.0,0,6.0,0
CUST0248,21.0,0,31264.5,7.0,0,9.0,0
CUST0249,67.0,1,58350.0,6.0,0,9.0,0
CUST0250,51.0,0,106602.5,5.0,0,2.0,0
CUST0251,21.0,0,44486.0,7.0,0,2.0,0
CUST0252,43.0,1,132854.5,6.0,1,2.0,0
CUST0253,27.0,1,119914.5,2.0,0,6.0,0
CUST0254,67.0,1,71629.0,3.0,0,9.0,0
CUST0255,32.0,0,146113.5,2.0,1,9.0,0
CUST0256,43.0,1,132854.5,3.0,0,6.0,0
CUST0257,27.0,1,31264.5,1.0,0,9.0,1
CUST0258,21.0,1,44486.0,8.0,0,11.0,0
CUST0259,32.0,1,94910.5,6.0,1,2.0,0
CUST0260,46.0,1,44486.0,2.0,0,5.0,1
CUST0261,21.0,1,146113.5,8.0,0,9.0,0
CUST0262,38.0,0,58350.0,6.0,0,8.0,0
CUST0263,51.0,1,106602.5,7.0,0,11.0,0
CUST0264,38.0,1,119914.5,1.0,0,5.0,0
CUST0265,43.0,1,58350.0,7.0,1,11.0,0
CUST0266,21.0,1,106602.5,3.0,1,11.0,0
CUST0267,38.0,0,106602.5,8.0,0,11.0,0
CUST0268,38.0,0,87161.0,6.0,0,6.0,0
CUST0269,46.0,1,106602.5,4.0,1,2.0,0
CUST0270,27.0,0,31264.5,8.0,0,2.0,0
CUST0271,67.0,1,106602.5,9.0,0,2.0,0
CUST0272,56.0,1,87161.0,2.0,0,6.0,0
CUST0273,43.0,0,87161.0,6.0,0,13.0,0
CUST0274,56.0,0,44486.0,5.0,1,9.0,0
CUST0275,56.0,0,119914.5,5.0,0,14.0,0
CUST0276,38.0,1,87161.0,3.0,0,9.0,0
CUST0277,56.0,0,44486.0,8.0,0,7.0,0
CUST0278,21.0,1,44486.0,8.0,1,9.0,0
CUST0279,27.0,1,31264.5,5.0,0,8.0,0
CUST0280,46.0,0,58350.0,8.0,0,2.0,0
CUST0281,43.0,1,106602.5,8.0,0,2.0,0
CUST0282,67.0,0,87161.0,3.0,0,2.0,0
CUST0283,38.0,0,87161.0,2.0,0,2.0,0
CUST0284,46.0,1,58350.0,9.0,0,6.0,0
CUST0285,46.0,0,31264.5,2.0,0,5.0,1
CUST0286,62.0,0,58350.0,9.0,0,8.0,0
CUST0287,51.0,1,94910.5,4.0,1,11.0,0
CUST0288,27.0,0,119914.5,2.0,0,7.0,0
CUST0289,32.0,0,94910.5,1.0,0,2.0,0
CUST0290,43.0,1,106602.5,4.0,0,2.0,0
CUST0291,62.0,0,58350.0,9.0,0,7.0,0
CUST0292,67.0,0,119914.5,9.0,0,9.0,0
CUST0293,67.0,1,132854.5,4.0,1,13.0,0
CUST0294,21.0,0,58350.0,9.0,1,14.0,0
CUST0295,43.0,1,94910.5,6.0,0,2.0,0
CUST0296,67.0,0,106602.5,1.0,0,11.0,0
CUST0297,27.0,0,71629.0,6.0,0,6.0,0
CUST0298,21.0,1,132854.5,9.0,0,8.0,0
CUST0299,43.0,1,71629.0,2.0,0,11.0,0
CUST0300,51.0,0,132854.5,6.0,0,14.0,0
CUST0301,27.0,1,87161.0,2.0,1,2.0,0
CUST0302,56.0,0,31264.5,4.0,0,6.0,0
CUST0303,51.0,1,31264.5,8.0,0,5.0,0
CUST0304,38.0,0,87161.0,7.0,1,14.0,0
CUST0305,67.0,0,146113.5,9.0,0,6.0,0
CUST0306,32.0,0,87161.0,7.0,0,6.0,0
CUST0307,43.0,1,71629.0,1.0,0,9.0,0
CUST0308,38.0,0,44486.0,2.0,0,5.0,1
CUST0309,43.0,0,44486.0,6.0,1,13.0,0
CUST0310,51.0,1,106602.5,7.0,1,2.0,0
CUST0311,43.0,1,44486.0,3.0,1,9.0,0
CUST0312,67.0,1,146113.5,9.0,1,2.0,0
CUST0313,27.0,0,119914.5,7.0,0,5.0,0
CUST0314,67.0,0,71629.0,6.0,1,2.0,0
CUST0315,27.0,1,58350.0,6.0,1,2.0,0
CUST0316,51.0,0,58350.0,1.0,0,2.0,0
CUST0317,56.0,1,71629.0,5.0,0,9.0,0
CUST0318,56.0,1,94910.5,3.0,0,5.0,0
CUST0319,38.0,0,146113.5,5.0,0,9.0,0
CUST0320,51.0,0,94910.5,3.0,0,2.0,0
CUST0321,62.0,0,94910.5,5.0,1,7.0,0
CUST0322,43.0,1,87161.0,7.0,1,14.0,0
CUST0323,51.0,0,44486.0,3.0,0,5.0,0
CUST0324,43.0,1,58350.0,2.0,0,2.0,0
CUST0325,46.0,1,94910.5,6.0,1,2.0,0
CUST0326,38.0,1,87161.0,8.0,0,14.0,0
CUST0327,62.0,0,132854.5,4.0,0,11.0,0
CUST0328,38.0,0,106602.5,9.0,1,11.0,0
CUST0329,21.0,1,87161.0,7.0,1,7.0,0
CUST0330,51.0,0,106602.5,7.0,1,9.0,0
CUST0331,32.0,0,87161.0,7.0,0,7.0,0
CUST0332,56.0,1,132854.5,3.0,0,5.0,0
CUST0333,51.0,0,87161.0,6.0,1,9.0,0
CUST0334,51.0,0,132854.5,5.0,0,6.0,0
CUST0335,21.0,1,31264.5,1.0,1,5.0,1
CUST0336,51.0,1,119914.5,3.0,0,14.0,0
CUST0337,32.0,0,119914.5,1.0,0,11.0,0
CUST0338,38.0,0,58350.0,4.0,0,8.0,0
CUST0339,67.0,0,71629.0,3.0,0,5.0,0
CUST0340,38.0,1,87161.0,4.0,1,8.0,0
CUST0341,27.0,0,132854.5,9.0,0,14.0,0
CUST0342,27.0,1,31264.5,3.0,1,13.0,0
CUST0343,21.0,1,106602.5,6.0,1,7.0,0
CUST0344,32.0,0,106602.5,6.0,0,6.0,0
CUST0345,51.0,1,71629.0,7.0,1,14.0,0
CUST0346,67.0,1,146113.5,9.0,0,13.0,0
CUST0347,43.0,1,58350.0,7.0,1,2.0,0
CUST0348,67.0,1,31264.5,1.0,0,5.0,1
CUST0349,38.0,1,31264.5,5.0,0,2.0,0
CUST0350,38.0,0,106602.5,5.0,0,2.0,0
CUST0351,62.0,1,44486.0,9.0,0,9.0,0
CUST0352,46.0,0,58350.0,5.0,1,9.0,0
CUST0353,56.0,0,146113.5,5.0,0,14.0,0
CUST0354,56.0,0,132854.5,2.0,0,11.0,0
CUST0355,62.0,1,106602.5,3.0,0,11.0,0
CUST0356,67.0,0,132854.5,9.0,1,2.0,0
CUST0357,27.0,0,106602.5,7.0,0,13.0,0
CUST0358,43.0,0,31264.5,1.0,0,5.0,1
CUST0359,46.0,0,44486.0,3.0,0,2.0,0
CUST0360,43.0,0,132854.5,5.0,0,11.0,0
CUST0361,43.0,1,31264.5,1.0,1,5.0,1
CUST0362,46.0,0,146113.5,5.0,1,6.0,0
CUST0363,51.0,0,94910.5,8.0,1,2.0,0
CUST0364,46.0,0,44486.0,5.0,0,13.0,0
CUST0365,62.0,0,87161.0,2.0,1,13.0,0
CUST0366,51.0,1,87161.0,1.0,0,2.0,0
CUST0367,21.0,0,71629.0,7.0,1,11.0,0
CUST0368,67.0,1,119914.5,2.0,0,7.0,0
CUST0369,38.0,1,119914.5,1.0,0,7.0,0
CUST0370,21.0,1,71629.0,2.0,0,5.0,0
CUST0371,51.0,1,58350.0,7.0,0,6.0,0
CUST0372,67.0,0,71629.0,7.0,0,14.0,0
CUST0373,32.0,1,87161.0,6.0,1,9.0,0
CUST0374,62.0,1,106602.5,5.0,0,9.0,0
CUST0375,46.0,0,132854.5,3.0,1,2.0,0
CUST0376,46.0,0,106602.5,3.0,0,5.0,0
CUST0377,46.0,0,119914.5,5.0,0,11.0,0
CUST0378,62.0,0,106602.5,4.0,1,6.0,0
CUST0379,43.0,0,71629.0,9.0,0,14.0,0
CUST0380,51.0,1,87161.0,5.0,0,8.0,0
CUST0381,56.0,1,106602.5,2.0,1,2.0,0
CUST0382,56.0,0,71629.0,4.0,0,14.0,0
CUST0383,43.0,1,132854.5,6.0,0,2.0,0
CUST0384,46.0,0,94910.5,6.0,1,5.0,0
CUST0385,67.0,1,94910.5,5.0,0,13.0,0
CUST0386,62.0,1,31264.5,1.0,1,6.0,1
CUST0387,46.0,0,119914.5,3.0,0,5.0,0
CUST0388,51.0,0,146113.5,5.0,0,2.0,0
CUST0389,51.0,0,58350.0,6.0,0,2.0,0
CUST0390,67.0,0,44486.0,1.0,1,5.0,1
CUST0391,38.0,1,132854.5,9.0,0,7.0,0
CUST0392,51.0,1,132854.5,3.0,1,9.0,0
CUST0393,38.0,0,71629.0,3.0,0,14.0,0
CUST0394,51.0,0,44486.0,2.0,0,13.0,1
CUST0395,21.0,1,87161.0,8.0,1,2.0,0
CUST0396,38.0,0,31264.5,3.0,0,7.0,0
CUST0397,43.0,1,146113.5,6.0,0,9.0,0
CUST0398,62.0,1,58350.0,2.0,0,2.0,0
CUST0399,46.0,1,58350.0,7.0,0,7.0,0
CUST0400,21.0,0,58350.0,4.0,0,2.0,0
CUST0401,56.0,0,132854.5,9.0,0,2.0,0
CUST0402,62.0,1,106602.5,9.0,0,7.0,0
CUST0403,43.0,0,58350.0,7.0,0,9.0,0
CUST0404,67.0,1,146113.5,8.0,0,2.0,0
CUST0405,51.0,1,119914.5,3.0,0,2.0,0
CUST0406,62.0,1,94910.5,5.0,1,2.0,0
CUST0407,38.0,1,31264.5,2.0,1,5.0,1
CUST0408,38.0,1,31264.5,7.0,0,14.0,0
CUST0409,21.0,0,146113.5,8.0,0,11.0,0
CUST0410,46.0,0,31264.5,9.0,1,2.0,0
CUST0411,62.0,0,94910.5,7.0,0,14.0,0
CUST0412,21.0,1,58350.0,8.0,0,2.0,0
CUST0413,43.0,1,132854.5,9.0,0,7.0,0
CUST0414,32.0,1,71629.0,6.0,1,14.0,0
CUST0415,56.0,1,44486.0,2.0,0,5.0,1
CUST0416,51.0,0,106602.5,5.0,1,9.0,0
CUST0417,27.0,1,44486.0,4.0,1,2.0,0
CUST0418,62.0,0,94910.5,9.0,0,7.0,0
CUST0419,67.0,0,146113.5,7.0,1,7.0,0
CUST0420,56.0,1,132854.5,5.0,0,2.0,0
CUST0421,46.0,0,94910.5,8.0,0,2.0,0
CUST0422,62.0,0,58350.0,7.0,0,5.0,0
CUST0423,43.0,0,31264.5,9.0,0,2.0,0
CUST0424,51.0,0,58350.0,8.0,0,11.0,0
CUST0425,67.0,1,44486.0,3.0,0,11.0,0
CUST0426,43.0,1,106602.5,1.0,0,5.0,0
CUST0427,43.0,1,87161.0,2.0,0,9.0,0
CUST0428,32.0,1,71629.0,2.0,0,9.0,0
CUST0429,27.0,0,106602.5,4.0,1,2.0,0
CUST0430,51.0,1,119914.5,6.0,0,14.0,0
CUST0431,62.0,0,31264.5,4.0,0,8.0,0
CUST0432,38.0,0,146113.5,9.0,0,9.0,0
CUST0433,21.0,1,44486.0,4.0,0,2.0,0
CUST0434,27.0,1,132854.5,6.0,0,2.0,0
CUST0435,62.0,0,87161.0,6.0,0,9.0,0
CUST0436,32.0,0,58350.0,1.0,0,5.0,0
CUST0437,32.0,0,71629.0,8.0,0,14.0,0
CUST0438,27.0,1,87161.0,3.0,1,8.0,0
CUST0439,67.0,1,146113.5,6.0,1,2.0,0
CUST0440,38.0,1,146113.5,3.0,0,14.0,0
CUST0441,32.0,1,106602.5,2.0,1,2.0,0
CUST0442,46.0,0,44486.0,5.0,0,14.0,0
CUST0443,51.0,0,132854.5,1.0,0,11.0,0
CUST0444,21.0,0,71629.0,9.0,1,5.0,0
CUST0445,51.0,0,44486.0,7.0,0,6.0,0
CUST0446,38.0,0,106602.5,3.0,0,13.0,0
CUST0447,38.0,1,87161.0,4.0,0,5.0,0
CUST0448,67.0,1,31264.5,6.0,0,7.0,0
CUST0449,43.0,0,31264.5,3.0,0,7.0,0
CUST0450,43.0,1,94910.5,7.0,0,5.0,0
CUST0451,38.0,0,94910.5,6.0,0,6.0,0
CUST0452,67.0,0,146113.5,9.0,0,5.0,0
CUST0453,67.0,1,146113.5,5.0,1,13.0,0
CUST0454,62.0,0,119914.5,4.0,0,9.0,0
CUST0455,21.0,0,132854.5,3.0,1,11.0,0
CUST0456,43.0,0,44486.0,1.0,0,5.0,1
CUST0457,62.0,0,132854.5,3.0,1,2.0,0
CUST0458,56.0,0,44486.0,3.0,1,9.0,0
CUST0459,51.0,1,119914.5,7.0,0,9.0,0
CUST0460,27.0,1,31264.5,7.0,0,2.0,0
CUST0461,62.0,0,146113.5,1.0,0,5.0,0
CUST0462,56.0,0,71629.0,3.0,1,8.0,0
CUST0463,21.0,1,119914.5,8.0,0,5.0,0
CUST0464,56.0,1,94910.5,9.0,0,2.0,0
CUST0465,43.0,0,58350.0,7.0,0,2.0,0
CUST0466,21.0,0,119914.5,7.0,1,6.0,0
CUST0467,62.0,0,71629.0,8.0,0,7.0,0
CUST0468,51.0,0,71629.0,6.0,0,6.0,0
CUST0469,67.0,1,94910.5,3.0,0,5.0,0
CUST0470,46.0,1,146113.5,1.0,1,14.0,1
CUST0471,62.0,0,94910.5,7.0,0,9.0,0
CUST0472,51.0,1,58350.0,1.0,0,7.0,0
CUST0473,56.0,1,94910.5,1.0,0,8.0,0
CUST0474,43.0,1,44486.0,9.0,0,6.0,0
CUST0475,32.0,0,87161.0,7.0,1,9.0,0
CUST0476,43.0,0,87161.0,4.0,0,8.0,0
CUST0477,67.0,1,31264.5,6.0,0,2.0,0
CUST0478,62.0,1,132854.5,1.0,1,13.0,0
